date,open,high,low,close,volume,daily_return,ann_return_1w,ann_return_2w,ann_return_1m,rolling_vol_7d,ann_volatility,ema_1w,ema_1m,macd_1w_1m,news_count,mean_sentiment,sentiment_variance,normalized_news_frequency,product
2022-07-07,551.0113,554.8235,544.5782,549.7505,646160,-0.0041088693355406,4.209167152336655,4.06813277151207,0.0265220017640832,0.011218010270137605,0.1924642379126697,545.3454968714806,536.2034924872671,9.142004384213465,8.0,0.116908375,0.0571700844151249,0.0559440559440559,0.0065403286713286
2022-07-08,546.0475,554.1385,544.9158,549.7009,465305,-9.022681681720852e-05,1.607574063720647,0.8291101286403548,-0.1328908203134083,0.010717713774902736,0.1537667725421355,546.7972979143204,537.4305295338792,9.366768380441272,7.0,0.1855952857142857,0.0604174155889047,0.063063063063063,0.0117042072072071
2022-07-11,546.0177,556.6006,542.8905,553.9896,514293,0.0077716018859401,1.4334202767607709,0.8297628496159717,0.1458700468045499,0.01056332576213641,0.1512610866481598,549.1947319428804,538.9358995762537,10.25883236662662,7.0,0.0623011428571428,0.0265072308691428,0.0315315315315315,0.0019644504504504
2022-07-12,546.9013,549.6711,525.7952,527.0858,850531,-0.0497825703692327,-0.7341209752793272,-0.4490766543597788,-0.1748373303249529,0.026525794566085066,0.3546668973515027,541.8250879619203,537.8586177965943,3.9664701653259726,4.0,0.09545,0.03644281,0.032,0.0030543999999999
2022-07-13,517.7936,521.0697,510.884,519.3621,1197099,-0.0147620158825379,-0.9537175693781442,-0.4515665345876608,-0.0751873980758405,0.022527712094824383,0.3484323352562936,534.3374253079469,536.1771161787221,-1.8396908707752573,6.0,0.1700556666666667,0.0197381056806666,0.0428571428571428,0.0072880999999999
2022-07-14,513.3659,522.5688,506.6772,521.8242,762340,0.0047294217936516,-0.9277442221688272,-0.3864917079250856,0.3833057326307361,0.0236400528421943,0.3552316091287553,530.1663502052979,534.8723056170202,-4.705955411722243,6.0,0.0287721666666666,0.0022787666881666,0.0389610389610389,0.0011209935064935
2022-07-15,530.7888,536.3979,523.4771,534.9683,1241393,0.0248767432542878,-0.7456916301035629,-0.1856733397898442,1.056311779219118,0.028505402086399727,0.3708311397197494,531.7670001368654,534.8810323791092,-3.1140322422438658,1.0,0.0,0.0,0.0092592592592592,0.0
2022-07-18,534.9485,536.0852,513.5545,516.9894,858242,-0.0341851214071809,-0.9693102497310184,-0.7267216426548491,0.1491939647919355,0.029792830127105856,0.4112674149081058,526.8411334245769,533.2545203446448,-6.413386920067865,11.0,0.0639672727272727,0.0481434600836181,0.0447154471544715,0.002860325203252
2022-07-19,524.7429,533.7671,520.1663,531.5334,569557,0.0277436654266933,0.527291242372969,-0.3627600875756845,1.0224429675761924,0.0263787288583925,0.4661996869856658,528.4052222830513,533.098054858768,-4.692832575716693,5.0,0.192485,0.0879569004999999,0.0225225225225225,0.0043352477477477
2022-07-20,536.0901,544.3995,533.37,534.7499,545303,0.0060331241356437,3.356072259518591,-0.550990409751685,1.3914862926495264,0.02472574152810662,0.4643435373413147,530.5201148553676,533.24822259888,-2.728107743512396,9.0,0.2163916666666666,0.0608932746874999,0.0471204188481675,0.0101964659685863
2022-07-21,547.8643,571.0055,547.7054,570.8367,1135824,0.0653040183018724,91.25259913697984,1.5818178300549963,2.88260169998146,0.036215954418682916,0.5098879002352875,543.9589765702451,536.6653569080727,7.293619662172432,6.0,0.1946711666666666,0.0275777879481666,0.02803738317757,0.0054580700934579
