date,open,high,low,close,volume
2022-10-31,142.4886,144.449,139.52,142.72,4720014
2022-11-01,144.49,145.25,141.835,143.0,4267061
2022-11-02,142.21,153.59,141.54,147.35,16507615
2022-11-03,147.65,158.69,147.5,156.5,13069411
2022-11-04,158.58,160.98,154.495,160.19,7357150
2022-11-07,161.49,166.6999,160.63,165.0,8255903
2022-11-08,165.9,170.55,164.9117,169.75,8897236
2022-11-09,168.38,171.62,166.86,168.6,7141931
2022-11-10,174.25,179.32,171.75,177.9,9790252
2022-11-11,176.3,178.0299,172.99,177.25,6995086
2022-11-14,176.66,178.19,173.5,173.87,4356310
2022-11-15,176.69,176.69,172.75,175.0,5377876
2022-11-16,174.0702,174.79,171.85,172.95,3468592
2022-11-17,169.27,173.15,168.52,172.84,3603259
2022-11-18,173.65,175.1899,171.53,173.8,3232783
2022-11-21,173.02,174.72,171.12,172.94,2658932
2022-11-22,173.71,174.99,171.0,172.4956,3199460
2022-11-23,171.92,175.0,171.49,174.87,2653065
2022-11-25,174.49,178.46,174.0301,178.15,2740249
2022-11-28,176.98,177.14,171.7,171.9,4108530
2022-11-29,172.22,175.95,172.15,175.4,3849091
2022-11-30,177.0,179.98,174.2005,179.1455,5123009
2022-12-01,178.99,179.7,174.69,175.78,3246557
2022-12-02,173.15,183.57,172.8,182.6,8217867
2022-12-05,181.21,188.4499,180.8002,185.15,8095080
2022-12-06,185.4,185.5,177.01,178.43,6330996
2022-12-07,177.49,178.43,174.62,176.69,4469368
2022-12-08,178.25,184.88,178.16,179.22,5169633
2022-12-09,180.6,183.89,179.2501,179.5,4644587
2022-12-12,180.94,186.69,180.5,186.2,6286279
2022-12-13,191.75,192.29,184.85,187.18,8198783
2022-12-14,187.95,189.67,185.41,188.37,4240484
2022-12-15,186.29,187.975,181.2801,183.35,3959210
2022-12-16,182.11,186.61,181.295,184.65,5949001
2022-12-19,184.96,188.04,184.5,185.5116,4967649
2022-12-20,186.15,189.91,185.68,188.6478,4663232
2022-12-21,190.6,196.4,189.72,196.2,7117523
2022-12-22,194.02,194.5,185.67,188.09,5500554
2022-12-23,189.25,189.43,184.72,189.15,3142140
2022-12-27,189.81,192.44,187.6169,189.2719,3824771
2022-12-28,189.75,191.32,187.425,188.65,3427748
2022-12-29,189.05,190.25,186.19,188.81,3334604
2022-12-30,187.66,191.24,187.04,190.58,3028981
2023-01-03,192.832,197.175,192.4,195.31,6433984
2023-01-04,195.268,203.88,193.87,203.35,7581065
2023-01-05,201.5,205.1,200.78,204.6,5263354
2023-01-06,205.87,213.29,203.55,212.5501,8487685
2023-01-09,212.55,213.88,207.91,208.34,6687263
2023-01-10,203.38,209.6022,202.5,206.75,6136816
2023-01-11,210.26,210.47,206.69,207.9085,5301868
2023-01-12,209.61,214.92,207.3701,214.11,6398242
2023-01-13,212.0,216.64,211.58,214.03,4699150
2023-01-17,213.0,213.5,209.07,211.82,4696811
2023-01-18,212.7211,213.4245,209.01,209.41,4063978
2023-01-19,207.2,209.67,204.82,207.09,4335045
2023-01-20,207.15,207.99,204.78,206.73,4171464
2023-01-23,207.78,211.09,206.99,209.95,4137247
2023-01-24,209.5,212.95,205.0,212.75,3359183
2023-01-25,207.4,214.75,203.11,212.41,12072422
2023-01-26,213.85,213.85,207.2,212.25,5479168
2023-01-27,211.27,212.88,209.42,211.3,3943135
2023-01-30,209.4599,211.36,207.71,209.69,4621157
2023-01-31,210.38,213.11,208.24,212.6,3770536
2023-02-01,212.11,218.97,211.85,214.32,6416829
2023-02-02,216.3,216.3,208.3,209.0,4957107
2023-02-03,206.62,210.75,205.618,206.01,3650503
2023-02-06,204.84,208.21,203.69,206.81,2898878
2023-02-07,207.88,215.15,206.92,214.0,5505811
2023-02-08,213.15,215.77,211.78,213.4797,3181315
2023-02-09,215.0,215.4521,210.06,211.78,3979557
2023-02-10,212.81,214.5,210.5,212.75,3738726
2023-02-13,213.03,216.355,211.5,215.3503,3991714
2023-02-14,215.54,221.33,213.15,218.01,7807144
2023-02-15,218.0,218.25,214.6,217.16,3632233
2023-02-16,215.3,216.52,212.0,212.0,3241397
2023-02-17,211.8911,211.9286,207.6196,211.36,3277841
2023-02-21,209.3,210.84,205.05,205.75,3399394
2023-02-22,205.94,207.665,204.65,205.94,2145613
2023-02-23,206.95,209.692,201.78,202.75,2926968
2023-02-24,201.392,201.76,196.98,197.9,7046827
2023-02-27,199.48,203.1259,199.06,200.02,3176563
2023-02-28,200.6,202.38,199.32,201.49,2721059
2023-03-01,201.06,205.435,200.5,204.44,3347552
2023-03-02,203.59,210.33,203.15,209.45,4221227
2023-03-03,210.79,216.12,209.4,215.1,5644656
2023-03-06,215.56,215.56,209.6,211.71,5051917
2023-03-07,211.9,213.175,207.775,207.8,3396411
2023-03-08,208.55,208.88,205.94,207.2,1731763
2023-03-09,207.9,209.02,200.0688,201.0216,3123636
2023-03-10,202.0,205.0,197.79,203.1101,6271459
2023-03-13,202.0,207.08,197.11,203.7,4901434
2023-03-14,206.61,213.5599,205.0,207.65,6252731
2023-03-15,203.018,203.5,192.41,198.1,8349463
2023-03-16,196.735,203.9104,194.43,203.21,5054752
2023-03-17,201.2,202.8336,199.0,200.81,7779178
2023-03-20,201.21,205.87,200.87,204.75,3607800
2023-03-21,206.88,207.86,203.89,204.7,3544337
2023-03-22,203.0,203.83,196.01,196.9754,5472145
2023-03-23,197.9899,201.5,195.14,198.45,4862826
2023-03-24,195.3601,197.58,193.9202,197.51,3117413
2023-03-27,198.69,201.55,198.5,200.75,2910605
2023-03-28,200.55,206.3,200.0065,204.86,4150854
2023-03-29,207.2,208.6467,205.88,207.75,2759293
2023-03-30,209.0,212.8699,206.5207,211.18,5224109
2023-03-31,211.57,214.8,211.39,212.5,4061963
2023-04-03,212.3,218.57,212.17,215.5,4670591
2023-04-04,212.55,213.9999,209.12,213.5315,4615365
2023-04-05,212.79,214.23,208.671,209.8,3064131
2023-04-06,209.7,212.37,208.22,211.2,4396348
2023-04-10,209.9,214.1,209.73,210.78,2716630
2023-04-11,212.9,214.5,211.86,212.45,3986235
2023-04-12,213.89,214.3,210.13,212.15,3550816
2023-04-13,213.11,213.68,211.495,213.4,2813613
2023-04-14,200.7,204.2819,198.1541,201.54,14650249
2023-04-17,202.35,206.1,200.8,204.9919,4773272
2023-04-18,205.33,208.9356,203.72,208.0142,5641032
2023-04-19,206.95,210.87,206.94,208.2293,3343930
2023-04-20,207.44,209.88,206.0776,207.01,2354127
2023-04-21,207.8,208.5,204.18,205.01,2515521
2023-04-24,204.9,206.5,203.25,205.5633,2096523
2023-04-25,205.15,205.15,201.12,202.9,3460579
2023-04-26,207.96,211.7,202.68,203.5,6413882
2023-04-27,204.9,209.09,203.53,205.85,3366268
2023-04-28,205.3,206.95,202.9,206.6,2703258
2023-05-01,206.22,208.52,203.62,203.87,2713837
2023-05-02,203.25,204.19,200.09,202.96,2846261
2023-05-03,203.3,206.1014,200.55,200.6,3157688
2023-05-04,200.7,201.25,193.27,197.0,5156693
2023-05-05,198.59,199.04,196.76,198.1008,2872921
2023-05-08,199.0,199.66,196.4,197.28,3478712
2023-05-09,201.72,204.61,198.78,201.95,7216074
2023-05-10,203.05,203.41,198.25,200.88,2867261
2023-05-11,200.31,202.55,198.07,201.83,2240195
2023-05-12,202.25,203.11,198.82,200.598,2303277
2023-05-15,200.75,203.32,198.65,202.75,2006448
2023-05-16,201.57,202.36,199.9401,200.9,2186724
2023-05-17,201.85,208.58,201.85,206.89,4748932
2023-05-18,206.05,208.17,204.01,207.2,2805236
2023-05-19,208.01,208.37,204.63,205.25,2665905
2023-05-22,205.8,206.98,203.9,205.91,3324350
2023-05-23,205.08,207.4891,201.16,202.82,4491927
2023-05-24,201.35,201.95,197.5,199.5,4909600
2023-05-25,199.16,201.78,196.6,200.9,4673184
